SortIt,ImageNo,ImageName,folder,Site,SiteNo,Side,SideNo,Date,Time,LFC,LFCC,DF,Pelicans,Grebes,Cormorant,Percent.Obstructed,Exposure,Image.Clarity,Water.Clarity,Month,Day,Year,Time,Date.Time,Discharge.cms,Velocity.m.s,Argo.Depth.m,Logger.Depth.m,Logger.Temp.C,DucksUnlimited.Temp,Camera.Height.cm,width.m,height.m,Area.m.sq,Correction.factor,LFCCR
2284,3388,IMG_2811,100RECNX,Waterhen,1,Lake,1,13/06/2014,17:30:00,10,13.23,0,10,0,0,32.3,1,1,1,13,6,2014,17:30:00,13/06/2014 17:30,-8.715,-0.096,3.008,1.087,17.293,18.2,3.0354544,2.347407951,1.760563552,4.13276088,1.0637,14
2285,3389,IMG_2812,100RECNX,Waterhen,1,Lake,1,13/06/2014,17:45:00,21,22.16,0,3,0,0,5.5,2,1,1,13,6,2014,17:45:00,13/06/2014 17:45,-12.351,-0.093,3.008,1.091,17.263,18.2,3.0354544,2.347407951,1.760563552,4.13276088,1.0637,24
2286,3390,IMG_2813,100RECNX,Waterhen,1,Lake,1,13/06/2014,18:00:00,7,8.86,0,9,0,0,26.5,1,1,1,13,6,2014,18:00:00,13/06/2014 18:00,-13.496,-0.086,3.008,1.086,17.214,18.2,3.0354544,2.347407951,1.760563552,4.13276088,1.0637,9
2287,3391,IMG_2814,100RECNX,Waterhen,1,Lake,1,13/06/2014,18:15:00,10,11.36,0,5,0,0,13.6,2,1,1,13,6,2014,18:15:00,13/06/2014 18:15,-14.447,-0.107,3.003,1.095,17.171,18.2,3.04026415,2.351127475,1.763353207,4.145868173,1.0604,12
2288,3392,IMG_2815,100RECNX,Waterhen,1,Lake,1,13/06/2014,18:30:00,23,26.15,0,7,0,0,13.7,2,2,1,13,6,2014,18:30:00,13/06/2014 18:30,-14.857,-0.137,3.005,1.093,17.161,18.2,3.03834025,2.349639666,1.762237345,4.140622766,1.0617,28
2289,3393,IMG_2816,100RECNX,Waterhen,1,Lake,1,13/06/2014,18:45:00,22,25.83,0,7,0,0,17.4,1,1,1,13,6,2014,18:45:00,13/06/2014 18:45,-14.985,-0.201,3.009,1.094,17.151,18.2,3.03449245,2.346664046,1.760005621,4.130141912,1.0644,27
2290,3394,IMG_2817,100RECNX,Waterhen,1,Lake,1,13/06/2014,19:00:00,13,15.44,0,5,0,0,18.8,1,1,1,13,6,2014,19:00:00,13/06/2014 19:00,-15.932,-0.222,3.004,1.091,17.151,18.2,3.0393022,2.35038357,1.762795276,4.143245055,1.061,16
2291,3395,IMG_2818,100RECNX,Waterhen,1,Lake,1,13/06/2014,19:15:00,7,9.63,0,10,0,0,37.6,1,1,1,13,6,2014,19:15:00,13/06/2014 19:15,-17.229,-0.238,3.013,1.084,17.131,18.2,3.03064465,2.343688427,1.757773897,4.11967434,1.0671,10
2292,3396,IMG_2819,100RECNX,Waterhen,1,Lake,1,13/06/2014,19:30:00,13,16.72,0,10,0,0,28.6,1,1,1,13,6,2014,19:30:00,13/06/2014 19:30,-17.957,-0.245,3.011,1.085,17.128,18.1,3.03256855,2.345176237,1.758889759,4.124906466,1.0658,18
2293,3397,IMG_2820,100RECNX,Waterhen,1,Lake,1,13/06/2014,19:45:00,34,34,0,0,0,0,0,2,2,2,13,6,2014,19:45:00,13/06/2014 19:45,-18.025,-0.247,3.013,1.087,17.149,18.1,3.03064465,2.343688427,1.757773897,4.11967434,1.0671,36
2294,3398,IMG_2821,100RECNX,Waterhen,1,Lake,1,13/06/2014,20:00:00,30,34.41,0,5,0,0,14.7,2,2,2,13,6,2014,20:00:00,13/06/2014 20:00,-17.709,-0.264,3.011,1.088,17.173,18,3.03256855,2.345176237,1.758889759,4.124906466,1.0658,37
2295,3399,IMG_2822,100RECNX,Waterhen,1,Lake,1,13/06/2014,20:15:00,33,34.09,0,1,0,0,3.3,2,2,2,13,6,2014,20:15:00,13/06/2014 20:15,-17.907,-0.288,3.008,1.083,17.178,18,3.0354544,2.347407951,1.760563552,4.13276088,1.0637,36
2296,3400,IMG_2823,100RECNX,Waterhen,1,Lake,1,13/06/2014,20:30:00,19,20.18,0,4,0,0,6.2,2,2,2,13,6,2014,20:30:00,13/06/2014 20:30,-17.393,-0.3,3.01,1.082,17.167,18,3.0335305,2.345920142,1.75944769,4.127523774,1.0651,21
2297,3401,IMG_2824,100RECNX,Waterhen,1,Lake,1,13/06/2014,20:45:00,35,37,0,2,0,0,5.7,2,2,2,13,6,2014,20:45:00,13/06/2014 20:45,-17.9,-0.301,3.011,1.079,17.143,18,3.03256855,2.345176237,1.758889759,4.124906466,1.0658,39
2298,3402,IMG_2825,100RECNX,Waterhen,1,Lake,1,13/06/2014,21:00:00,28,29.54,0,1,0,0,5.5,2,2,2,13,6,2014,21:00:00,13/06/2014 21:00,-17.496,-0.296,3.008,1.078,17.106,17.9,3.0354544,2.347407951,1.760563552,4.13276088,1.0637,31
2299,3403,IMG_2826,100RECNX,Waterhen,1,Lake,1,13/06/2014,21:15:00,20,21.66,0,2,0,0,8.3,2,2,2,13,6,2014,21:15:00,13/06/2014 21:15,-16.62,-0.3,3.008,1.079,17.059,17.9,3.0354544,2.347407951,1.760563552,4.13276088,1.0637,23
2300,3404,IMG_2827,100RECNX,Waterhen,1,Lake,1,13/06/2014,21:30:00,33,33,0,0,0,0,0,2,2,2,13,6,2014,21:30:00,13/06/2014 21:30,-16.005,-0.291,3.005,1.079,17.008,17.9,3.03834025,2.349639666,1.762237345,4.140622766,1.0617,35
2301,3405,IMG_2828,100RECNX,Waterhen,1,Lake,1,13/06/2014,21:45:00,26,30.19,0,5,0,0,16.1,2,2,2,13,6,2014,21:45:00,13/06/2014 21:45,-15.052,-0.301,3.003,1.082,16.98,17.8,3.04026415,2.351127475,1.763353207,4.145868173,1.0604,32
2302,3436,IMG_2859,100RECNX,Waterhen,1,Lake,1,14/06/2014,5:30:00,0,0,0,7,0,0,10.4,1,1,3,14,6,2014,5:30:00,14/06/2014 5:30,-5.215,0.012,2.954,1.014,15.467,17,3.0873997,2.38757881,1.790691826,4.275417859,1.0282,0
2303,3437,IMG_2860,100RECNX,Waterhen,1,Lake,1,14/06/2014,5:45:00,0,0,0,5,0,0,15.7,1,1,3,14,6,2014,5:45:00,14/06/2014 5:45,-5.848,-0.001,2.947,1.043,15.452,16.9,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,0
2304,3438,IMG_2861,100RECNX,Waterhen,1,Lake,1,14/06/2014,6:00:00,0,0,0,5,0,0,14.6,1,1,3,14,6,2014,6:00:00,14/06/2014 6:00,-7.031,-0.026,2.942,1.029,15.439,16.9,3.0989431,2.396505668,1.797386998,4.307448127,1.0206,0
2305,3439,IMG_2862,100RECNX,Waterhen,1,Lake,1,14/06/2014,6:15:00,9,11.27,0,8,0,0,25.2,1,1,3,14,6,2014,6:15:00,14/06/2014 6:15,-7.588,-0.055,2.943,1.025,15.424,16.9,3.09798115,2.395761763,1.796829067,4.304774373,1.0212,12
2306,3440,IMG_2863,100RECNX,Waterhen,1,Lake,1,14/06/2014,6:30:00,11,11.31,0,3,0,0,2.8,2,1,2,14,6,2014,6:30:00,14/06/2014 6:30,-7.461,-0.079,2.938,1.039,15.451,17,3.1027909,2.399481287,1.799618722,4.318151447,1.0181,12
2307,3441,IMG_2864,100RECNX,Waterhen,1,Lake,1,14/06/2014,6:45:00,3,3.71,0,12,0,0,23.7,1,1,3,14,6,2014,6:45:00,14/06/2014 6:45,-7.273,-0.091,2.935,1.032,15.452,17,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,4
2308,3442,IMG_2865,100RECNX,Waterhen,1,Lake,1,14/06/2014,7:00:00,5,5.94,0,6,0,0,18.8,2,1,2,14,6,2014,7:00:00,14/06/2014 7:00,-7.138,-0.113,2.934,1.041,15.509,17,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,6
2309,3443,IMG_2866,100RECNX,Waterhen,1,Lake,1,14/06/2014,7:15:00,0,0,0,15,0,0,49,1,1,2,14,6,2014,7:15:00,14/06/2014 7:15,-7.001,-0.124,2.933,1.028,15.515,17.1,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,0
2310,3444,IMG_2867,100RECNX,Waterhen,1,Lake,1,14/06/2014,7:30:00,18,22.05,0,8,0,0,22.5,1,1,2,14,6,2014,7:30:00,14/06/2014 7:30,-6.654,-0.121,2.934,1.029,15.489,17,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,22
2311,3445,IMG_2868,100RECNX,Waterhen,1,Lake,1,14/06/2014,7:45:00,25,30.25,0,5,0,0,21,2,1,2,14,6,2014,7:45:00,14/06/2014 7:45,-6.62,-0.118,2.934,1.019,15.395,17,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,31
2312,3446,IMG_2869,100RECNX,Waterhen,1,Lake,1,14/06/2014,8:00:00,11,12.74,0,7,0,0,15.8,2,2,2,14,6,2014,8:00:00,14/06/2014 8:00,-5.72,-0.115,2.934,1.027,15.303,17,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,13
2313,3447,IMG_2870,100RECNX,Waterhen,1,Lake,1,14/06/2014,8:15:00,37,37,0,0,0,0,0,2,2,2,14,6,2014,8:15:00,14/06/2014 8:15,-6.674,-0.113,2.934,1.02,15.245,17,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,38
2314,3448,IMG_2871,100RECNX,Waterhen,1,Lake,1,14/06/2014,8:30:00,47,47,0,0,0,0,0,2,1,1,14,6,2014,8:30:00,14/06/2014 8:30,-7.285,-0.106,2.934,1.015,15.318,16.9,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,48
2315,3449,IMG_2872,100RECNX,Waterhen,1,Lake,1,14/06/2014,8:45:00,57,57,0,0,0,0,0,2,1,1,14,6,2014,8:45:00,14/06/2014 8:45,-7.378,-0.106,2.933,1.026,15.353,16.7,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,58
2316,3450,IMG_2873,100RECNX,Waterhen,1,Lake,1,14/06/2014,9:00:00,55,55,0,0,0,0,0,2,1,1,14,6,2014,9:00:00,14/06/2014 9:00,-8.053,-0.089,2.929,1.019,15.35,16.5,3.11144845,2.40617643,1.804640101,4.342282475,1.0124,56
2317,3451,IMG_2874,100RECNX,Waterhen,1,Lake,1,14/06/2014,9:15:00,7,8.41,0,17,0,0,20.2,1,1,2,14,6,2014,9:15:00,14/06/2014 9:15,-8.976,-0.107,2.933,1.016,15.327,16.5,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,9
2318,3452,IMG_2875,100RECNX,Waterhen,1,Lake,1,14/06/2014,9:30:00,29,35.38,0,7,0,0,22,1,1,2,14,6,2014,9:30:00,14/06/2014 9:30,-9.364,-0.118,2.931,1.015,15.33,16.4,3.10952455,2.40468862,1.803524239,4.336914214,1.0137,36
2319,3453,IMG_2876,100RECNX,Waterhen,1,Lake,1,14/06/2014,9:45:00,4,5.23,0,9,0,0,30.7,1,1,2,14,6,2014,9:45:00,14/06/2014 9:45,-9.35,-0.12,2.928,1.013,15.323,16.4,3.1124104,2.406920335,1.805198032,4.344967851,1.0118,5
2320,3454,IMG_2877,100RECNX,Waterhen,1,Lake,1,14/06/2014,10:00:00,13,16.95,0,10,0,0,30.4,1,1,2,14,6,2014,10:00:00,14/06/2014 10:00,-9.301,-0.133,2.924,1.02,15.301,16.3,3.1162582,2.409895954,1.807429756,4.355717656,1.0093,17
2321,3455,IMG_2878,100RECNX,Waterhen,1,Lake,1,14/06/2014,10:15:00,12,15.94,0,10,0,0,32.8,1,1,2,14,6,2014,10:15:00,14/06/2014 10:15,-8.311,-0.151,2.922,1.013,15.298,16.3,3.1181821,2.411383763,1.808545618,4.361097539,1.008,16
2322,3456,IMG_2879,100RECNX,Waterhen,1,Lake,1,14/06/2014,10:30:00,9,12.1,0,12,0,0,34.4,1,1,2,14,6,2014,10:30:00,14/06/2014 10:30,-7.426,-0.158,2.92,1.02,15.251,16.3,3.120106,2.412871573,1.80966148,4.366480742,1.0068,12
2323,3457,IMG_2880,100RECNX,Waterhen,1,Lake,1,14/06/2014,10:45:00,5,7.4,0,15,0,0,47.9,1,1,2,14,6,2014,10:45:00,14/06/2014 10:45,-7.088,-0.158,2.922,1.024,15.154,16.2,3.1181821,2.411383763,1.808545618,4.361097539,1.008,7
2324,3458,IMG_2881,100RECNX,Waterhen,1,Lake,1,14/06/2014,11:00:00,9,12.27,0,13,0,0,36.3,1,1,2,14,6,2014,11:00:00,14/06/2014 11:00,-6.842,-0.156,2.927,1.027,15.358,16.2,3.11337235,2.407664239,1.805755963,4.347654057,1.0112,12
2325,3459,IMG_2882,100RECNX,Waterhen,1,Lake,1,14/06/2014,11:15:00,8,10.03,0,9,0,0,25.4,1,1,2,14,6,2014,11:15:00,14/06/2014 11:15,-7.163,-0.138,2.927,1.017,15.385,16.2,3.11337235,2.407664239,1.805755963,4.347654057,1.0112,10
2326,3460,IMG_2883,100RECNX,Waterhen,1,Lake,1,14/06/2014,11:30:00,10,13.81,0,13,0,0,38.1,1,1,2,14,6,2014,11:30:00,14/06/2014 11:30,-7.903,-0.121,2.927,1.004,15.44,16.2,3.11337235,2.407664239,1.805755963,4.347654057,1.0112,14
2327,3461,IMG_2884,100RECNX,Waterhen,1,Lake,1,14/06/2014,11:45:00,5,6.81,0,10,0,0,36.2,1,1,2,14,6,2014,11:45:00,14/06/2014 11:45,-7.935,-0.115,2.929,1.014,15.417,16.2,3.11144845,2.40617643,1.804640101,4.342282475,1.0124,7
2328,3462,IMG_2885,100RECNX,Waterhen,1,Lake,1,14/06/2014,12:00:00,6,8.15,0,13,0,0,35.9,1,1,2,14,6,2014,12:00:00,14/06/2014 12:00,-8.193,-0.11,2.928,1.011,15.388,16.2,3.1124104,2.406920335,1.805198032,4.344967851,1.0118,8
2329,3463,IMG_2886,100RECNX,Waterhen,1,Lake,1,14/06/2014,12:15:00,11,14.95,0,10,0,0,35.9,1,1,2,14,6,2014,12:15:00,14/06/2014 12:15,-7.583,-0.116,2.928,1.025,15.371,16.2,3.1124104,2.406920335,1.805198032,4.344967851,1.0118,15
2330,3464,IMG_2887,100RECNX,Waterhen,1,Lake,1,14/06/2014,12:30:00,9,10.85,0,9,0,0,20.6,1,1,2,14,6,2014,12:30:00,14/06/2014 12:30,-6.865,-0.13,2.926,1.029,15.367,16.2,3.1143343,2.408408144,1.806313894,4.350341093,1.0105,11
2331,3465,IMG_2888,100RECNX,Waterhen,1,Lake,1,14/06/2014,12:45:00,11,15.3,0,16,0,0,39.1,1,1,2,14,6,2014,12:45:00,14/06/2014 12:45,-6.441,-0.131,2.927,1.032,15.365,16.2,3.11337235,2.407664239,1.805755963,4.347654057,1.0112,15
2332,3466,IMG_2889,100RECNX,Waterhen,1,Lake,1,14/06/2014,13:00:00,19,23.73,0,9,0,0,24.9,1,1,2,14,6,2014,13:00:00,14/06/2014 13:00,-6.331,-0.135,2.93,1.023,15.358,16.2,3.1104865,2.405432525,1.80408217,4.33959793,1.013,24
2333,3467,IMG_2890,100RECNX,Waterhen,1,Lake,1,14/06/2014,13:15:00,0,0,0,17,0,0,52.7,1,1,2,14,6,2014,13:15:00,14/06/2014 13:15,-5.775,-0.124,2.932,1.017,15.326,16.2,3.1085626,2.403944715,1.802966308,4.334231328,1.0143,0
2334,3468,IMG_2891,100RECNX,Waterhen,1,Lake,1,14/06/2014,13:30:00,38,40.2,0,5,0,0,5.8,2,1,1,14,6,2014,13:30:00,14/06/2014 13:30,-5.643,-0.11,2.933,1.023,15.293,16.2,3.10760065,2.403200811,1.802408377,4.331549273,1.0149,41
2335,3469,IMG_2892,100RECNX,Waterhen,1,Lake,1,14/06/2014,13:45:00,8,9.94,0,8,0,0,24.3,1,1,2,14,6,2014,13:45:00,14/06/2014 13:45,-5.09,-0.102,2.935,1.039,15.362,16.2,3.10567675,2.401713001,1.801292515,4.326187652,1.0162,10
2336,3470,IMG_2893,100RECNX,Waterhen,1,Lake,1,14/06/2014,14:00:00,11,13.22,0,8,0,0,20.2,1,1,2,14,6,2014,14:00:00,14/06/2014 14:00,-4.789,-0.1,2.934,1.035,15.395,16.2,3.1066387,2.402456906,1.801850446,4.328868047,1.0155,13
2337,3471,IMG_2894,100RECNX,Waterhen,1,Lake,1,14/06/2014,14:15:00,64,68.99,0,3,0,0,7.8,2,1,1,14,6,2014,14:15:00,14/06/2014 14:15,-4.635,-0.09,2.937,1.041,15.381,16.2,3.10375285,2.400225191,1.800176653,4.320829352,1.0174,70
2338,3472,IMG_2895,100RECNX,Waterhen,1,Lake,1,14/06/2014,14:30:00,13,15.22,0,6,0,0,17.1,2,1,1,14,6,2014,14:30:00,14/06/2014 14:30,-4.311,-0.087,2.937,1.034,15.391,16.2,3.10375285,2.400225191,1.800176653,4.320829352,1.0174,15
2339,3473,IMG_2896,100RECNX,Waterhen,1,Lake,1,14/06/2014,14:45:00,37,40.92,0,4,0,0,10.6,2,1,1,14,6,2014,14:45:00,14/06/2014 14:45,-4.909,-0.077,2.941,1.035,15.421,16.2,3.09990505,2.397249572,1.797944929,4.310122712,1.02,42
2340,3474,IMG_2897,100RECNX,Waterhen,1,Lake,1,14/06/2014,15:00:00,7,9.16,0,10,0,0,30.9,1,1,1,14,6,2014,15:00:00,14/06/2014 15:00,-5.293,-0.071,2.94,1.047,15.425,16.2,3.100867,2.397993477,1.79850286,4.312798127,1.0193,9
2341,3475,IMG_2898,100RECNX,Waterhen,1,Lake,1,14/06/2014,15:15:00,31,34.94,0,6,0,0,12.7,2,2,1,14,6,2014,15:15:00,14/06/2014 15:15,-5.488,-0.068,2.943,1.046,15.431,16.2,3.09798115,2.395761763,1.796829067,4.304774373,1.0212,36
2342,3476,IMG_2899,100RECNX,Waterhen,1,Lake,1,14/06/2014,15:30:00,33,35.67,0,4,0,0,8.1,2,2,1,14,6,2014,15:30:00,14/06/2014 15:30,-5.463,-0.062,2.943,1.043,15.438,16.2,3.09798115,2.395761763,1.796829067,4.304774373,1.0212,36
2343,3477,IMG_2900,100RECNX,Waterhen,1,Lake,1,14/06/2014,15:45:00,19,20.41,0,3,0,0,7.4,2,1,1,14,6,2014,15:45:00,14/06/2014 15:45,-4.492,-0.073,2.944,1.045,15.44,16.2,3.0970192,2.395017858,1.796271136,4.302101448,1.0219,21
2344,3478,IMG_2901,100RECNX,Waterhen,1,Lake,1,14/06/2014,16:00:00,22,27.83,0,9,0,0,26.5,1,1,1,14,6,2014,16:00:00,14/06/2014 16:00,-3.405,-0.08,2.945,1.05,15.436,16.2,3.09605725,2.394273953,1.795713205,4.299429354,1.0225,28
2345,3479,IMG_2902,100RECNX,Waterhen,1,Lake,1,14/06/2014,16:15:00,0,0,0,13,0,0,37.8,1,1,1,14,6,2014,16:15:00,14/06/2014 16:15,-2.778,-0.084,2.947,1.054,15.429,16.2,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,0
2346,3480,IMG_2903,100RECNX,Waterhen,1,Lake,1,14/06/2014,16:30:00,6,6.91,0,8,0,0,15.2,1,1,2,14,6,2014,16:30:00,14/06/2014 16:30,-2.263,-0.083,2.947,1.056,15.416,16.2,3.09413335,2.392786144,1.794597343,4.294087656,1.0238,7
2347,3481,IMG_2904,100RECNX,Waterhen,1,Lake,1,14/06/2014,16:45:00,12,12.61,0,2,0,0,5.1,1,1,2,14,6,2014,16:45:00,14/06/2014 16:45,-1.991,-0.065,2.949,1.047,15.401,16.2,3.09220945,2.391298334,1.793481481,4.288749278,1.025,13
2348,3482,IMG_2905,100RECNX,Waterhen,1,Lake,1,14/06/2014,17:00:00,32,32,0,0,0,0,0,1,1,2,14,6,2014,17:00:00,14/06/2014 17:00,-0.959,-0.045,2.949,1.052,15.391,16.2,3.09220945,2.391298334,1.793481481,4.288749278,1.025,33
2349,3483,IMG_2906,100RECNX,Waterhen,1,Lake,1,14/06/2014,17:15:00,6,6,0,0,0,0,0,1,1,2,14,6,2014,17:15:00,14/06/2014 17:15,-0.17,-0.034,2.948,1.06,15.373,16.2,3.0931714,2.392042239,1.794039412,4.291418052,1.0244,6
2350,3484,IMG_2907,100RECNX,Waterhen,1,Lake,1,14/06/2014,17:30:00,0,0,0,0,0,0,0,1,1,3,14,6,2014,17:30:00,14/06/2014 17:30,1.107,-0.024,2.949,1.061,15.354,16.2,3.09220945,2.391298334,1.793481481,4.288749278,1.025,0
2351,3485,IMG_2908,100RECNX,Waterhen,1,Lake,1,14/06/2014,17:45:00,0,0,0,0,0,0,4.7,1,1,3,14,6,2014,17:45:00,14/06/2014 17:45,2.167,-0.019,2.949,1.068,15.341,16.2,3.09220945,2.391298334,1.793481481,4.288749278,1.025,0
2352,3486,IMG_2909,100RECNX,Waterhen,1,Lake,1,14/06/2014,18:00:00,0,0,0,0,0,0,0,1,1,3,14,6,2014,18:00:00,14/06/2014 18:00,3.662,0,2.949,1.067,15.322,16,3.09220945,2.391298334,1.793481481,4.288749278,1.025,0
2353,3487,IMG_2910,100RECNX,Waterhen,1,Lake,1,14/06/2014,18:15:00,0,0,0,0,0,0,0,1,1,3,14,6,2014,18:15:00,14/06/2014 18:15,3.677,0.015,2.949,1.063,15.303,15.8,3.09220945,2.391298334,1.793481481,4.288749278,1.025,0
2354,3488,IMG_2911,100RECNX,Waterhen,1,Lake,1,14/06/2014,18:30:00,0,0,1,0,0,0,1,1,1,3,14,6,2014,18:30:00,14/06/2014 18:30,3.631,0.038,2.949,1.064,15.288,15.8,3.09220945,2.391298334,1.793481481,4.288749278,1.025,0
2355,3489,IMG_2912,100RECNX,Waterhen,1,Lake,1,14/06/2014,18:45:00,13,13.94,5,0,0,0,7.2,1,1,3,14,6,2014,18:45:00,14/06/2014 18:45,1.991,0.058,2.949,1.061,15.275,15.8,3.09220945,2.391298334,1.793481481,4.288749278,1.025,14
2356,3490,IMG_2913,100RECNX,Waterhen,1,Lake,1,14/06/2014,19:00:00,14,14.48,3,0,0,0,3.4,1,1,2,14,6,2014,19:00:00,14/06/2014 19:00,-0.418,0.085,2.949,1.052,15.183,15.8,3.09220945,2.391298334,1.793481481,4.288749278,1.025,15
2357,3491,IMG_2914,100RECNX,Waterhen,1,Lake,1,14/06/2014,19:15:00,3,3.7,10,4,0,0,23.2,1,1,3,14,6,2014,19:15:00,14/06/2014 19:15,-2.552,0.085,2.955,1.059,15.024,15.8,3.08643775,2.386834905,1.790133895,4.272754066,1.0289,4
2358,3492,IMG_2915,100RECNX,Waterhen,1,Lake,1,14/06/2014,19:30:00,10,10.38,2,1,0,0,3.8,1,1,2,14,6,2014,19:30:00,14/06/2014 19:30,-3.379,0.084,2.959,1.065,14.903,15.8,3.08258995,2.383859286,1.787902171,4.262107193,1.0314,11
2359,3493,IMG_2916,100RECNX,Waterhen,1,Lake,1,14/06/2014,19:45:00,16,16,0,0,0,0,0,1,1,2,14,6,2014,19:45:00,14/06/2014 19:45,-2.59,0.054,2.96,1.067,14.898,15.8,3.081628,2.383115381,1.78734424,4.25944755,1.0321,17
2360,3494,IMG_2917,100RECNX,Waterhen,1,Lake,1,14/06/2014,20:00:00,0,0,0,0,0,0,0,1,2,3,14,6,2014,20:00:00,14/06/2014 20:00,-1.081,0.01,2.959,1.074,14.871,15.8,3.08258995,2.383859286,1.787902171,4.262107193,1.0314,0
2361,3495,IMG_2918,100RECNX,Waterhen,1,Lake,1,14/06/2014,20:15:00,0,0,0,0,0,0,0,1,2,3,14,6,2014,20:15:00,14/06/2014 20:15,1.347,-0.029,2.959,1.075,14.859,15.8,3.08258995,2.383859286,1.787902171,4.262107193,1.0314,0
2362,3496,IMG_2919,100RECNX,Waterhen,1,Lake,1,14/06/2014,20:30:00,0,0,0,0,0,0,0,1,1,3,14,6,2014,20:30:00,14/06/2014 20:30,3.333,-0.044,2.962,1.083,14.873,15.7,3.0797041,2.381627572,1.786228378,4.254130754,1.0334,0
2363,3497,IMG_2920,100RECNX,Waterhen,1,Lake,1,14/06/2014,20:45:00,0,0,0,0,0,0,0,1,1,3,14,6,2014,20:45:00,14/06/2014 20:45,5.074,-0.03,2.966,1.082,14.893,15.7,3.0758563,2.378651952,1.783996654,4.243507124,1.036,0
2364,3498,IMG_2921,100RECNX,Waterhen,1,Lake,1,14/06/2014,21:00:00,0,0,0,0,0,0,8.8,1,1,3,14,6,2014,21:00:00,14/06/2014 21:00,6.595,-0.002,2.968,1.079,14.894,15.8,3.0739324,2.377164143,1.782880792,4.23820029,1.0373,0
2365,3499,IMG_2922,100RECNX,Waterhen,1,Lake,1,14/06/2014,21:15:00,0,0,0,0,0,0,8.4,1,1,3,14,6,2014,21:15:00,14/06/2014 21:15,6.192,0.042,2.974,1.081,14.862,15.8,3.0681607,2.372700714,1.779533206,4.222299709,1.0412,0
2366,3500,IMG_2923,100RECNX,Waterhen,1,Lake,1,14/06/2014,21:30:00,0,0,0,0,0,0,4.2,1,1,3,14,6,2014,21:30:00,14/06/2014 21:30,5.829,0.078,2.973,1.08,14.845,15.8,3.06912265,2.373444619,1.780091137,4.22494773,1.0405,0
2367,3501,IMG_2924,100RECNX,Waterhen,1,Lake,1,14/06/2014,21:45:00,0,0,0,0,0,0,8.7,1,1,3,14,6,2014,21:45:00,14/06/2014 21:45,4.252,0.11,2.974,1.083,14.837,15.8,3.0681607,2.372700714,1.779533206,4.222299709,1.0412,0
2368,3532,IMG_2955,100RECNX,Waterhen,1,Lake,1,15/06/2014,5:30:00,0,0,0,2,0,0,6.8,2,1,3,15,6,2014,5:30:00,15/06/2014 5:30,7.011,0.061,2.986,1.099,14.303,15.1,3.0566173,2.363773857,1.772838034,4.190588197,1.0491,0
2369,3533,IMG_2956,100RECNX,Waterhen,1,Lake,1,15/06/2014,5:45:00,0,0,0,1,0,0,8.9,2,1,3,15,6,2014,5:45:00,15/06/2014 5:45,6.514,0.091,2.986,1.1,14.299,15.1,3.0566173,2.363773857,1.772838034,4.190588197,1.0491,0
2370,3534,IMG_2957,100RECNX,Waterhen,1,Lake,1,15/06/2014,6:00:00,0,0,0,5,0,0,10.7,2,1,3,15,6,2014,6:00:00,15/06/2014 6:00,5.459,0.12,2.991,1.102,14.289,15.1,3.05180755,2.360054333,1.770048379,4.177410346,1.0524,0
2371,3535,IMG_2958,100RECNX,Waterhen,1,Lake,1,15/06/2014,6:15:00,0,0,0,1,0,0,7.6,2,1,3,15,6,2014,6:15:00,15/06/2014 6:15,5.52,0.139,2.99,1.106,14.268,15.2,3.0527695,2.360798237,1.77060631,4.180044256,1.0517,0
2372,3536,IMG_2959,100RECNX,Waterhen,1,Lake,1,15/06/2014,6:30:00,3,3.08,0,0,0,0,2.5,2,1,3,15,6,2014,6:30:00,15/06/2014 6:30,2.764,0.143,2.993,1.106,14.246,15.2,3.04988365,2.358566523,1.768932517,4.172145016,1.0537,3
2373,3537,IMG_2960,100RECNX,Waterhen,1,Lake,1,15/06/2014,6:45:00,0,0,0,4,0,0,19.5,2,1,3,15,6,2014,6:45:00,15/06/2014 6:45,0.665,0.134,2.995,1.105,14.224,15.2,3.04795975,2.357078713,1.767816655,4.166883007,1.055,0
2374,3538,IMG_2961,100RECNX,Waterhen,1,Lake,1,15/06/2014,7:00:00,0,0,0,2,0,0,9.7,2,1,3,15,6,2014,7:00:00,15/06/2014 7:00,-0.148,0.115,2.997,1.103,14.215,15.2,3.04603585,2.355590904,1.766700793,4.161624318,1.0564,0
2375,3539,IMG_2962,100RECNX,Waterhen,1,Lake,1,15/06/2014,7:15:00,1,1.06,1,4,0,0,5.5,2,1,3,15,6,2014,7:15:00,15/06/2014 7:15,-0.905,0.116,2.998,1.102,14.253,15.2,3.0450739,2.354846999,1.766142862,4.158996219,1.057,1
